sun altitude,sat altitude,sat height,measured_ab,irradiance,aoi,az diff
-19.0,26.6,527270.4,8.28378603773507,1.3315e-11,17.1,75.89999999999998
-19.0,26.8,527271.9,8.25910686543815,1.36212e-11,17.1,75.40000000000003
-19.0,27.0,527272.9,8.19821583519306,1.44069e-11,17.0,74.90000000000003
-19.0,27.2,527273.9,8.2417075378083,1.38412e-11,17.0,74.5
-19.0,27.3,527274.8,8.19131102828701,1.44988e-11,16.9,74.10000000000002
-19.0,27.4,527275.5,8.19110025092016,1.45016e-11,16.9,73.70000000000005
-19.0,27.6,527276.3,8.18307294072389,1.46092e-11,16.9,73.40000000000003
-19.0,27.7,527277.1,8.21295345849883,1.42127e-11,16.8,73.0
-19.0,27.9,527277.9,8.19581534776335,1.44388e-11,16.8,72.60000000000002
-19.0,28.0,527278.7,8.16957141492361,1.4792e-11,16.8,72.20000000000005
-19.0,28.1,527279.5,8.1970385219434,1.44225e-11,16.7,71.80000000000001
-19.0,28.3,527280.1,8.16771982629122,1.48173e-11,16.7,71.40000000000003
-19.0,28.4,527280.8,8.15159239269988,1.5039e-11,16.6,71.0
-19.0,28.5,527281.5,8.15043096571361,1.50551e-11,16.6,70.60000000000002
-19.0,30.0,527288.4,8.13850810781141,1.52214e-11,16.2,65.60000000000002
-19.0,30.2,527289.2,8.14136106557244,1.51814e-11,16.1,64.90000000000003
-19.0,30.4,527290.2,8.09265461549992,1.5878e-11,16.0,64.09999999999997
-19.0,30.6,527291.0,8.10806470259326,1.56542e-11,16.0,63.30000000000001
-19.0,30.9,527291.9,8.11375761045335,1.55723e-11,15.9,62.19999999999999
-19.0,31.0,527292.2,7.96797916223316,1.78101e-11,15.9,61.80000000000001
-19.0,31.2,527292.8,8.10282347942715,1.573e-11,15.8,61.099999999999966
-19.0,31.4,527293.5,8.05932273354535,1.6373e-11,15.7,60.099999999999966
-18.9,31.5,527293.9,8.06685266829459,1.62598e-11,15.7,59.39999999999998
-18.9,31.6,527294.2,8.1024623918906,1.57352e-11,15.6,58.89999999999998
-18.9,31.7,527294.5,8.06323594305275,1.63141e-11,15.6,58.39999999999998
-18.9,31.8,527294.7,8.05668840857589,1.64128e-11,15.6,57.89999999999998
-18.9,31.9,527295.0,8.00253339294909,1.72522e-11,15.5,57.39999999999998
-18.9,32.0,527295.2,8.04737456426741,1.65542e-11,15.5,56.89999999999998
-18.9,32.1,527295.4,8.05983728348387,1.63652e-11,15.4,56.39999999999998
-18.9,32.2,527295.6,8.0146940593014,1.706e-11,15.4,55.89999999999998
-18.9,32.3,527295.8,8.01551679261274,1.70471e-11,15.4,55.39999999999998
-18.9,32.3,527295.9,8.00988503094384,1.71357e-11,15.3,54.89999999999998
-18.9,32.4,527296.0,8.03323322356935,1.67712e-11,15.3,54.39999999999998
-18.9,32.5,527296.2,8.01394912013976,1.70717e-11,15.3,53.80000000000001
-18.9,32.6,527296.3,8.00119533237067,1.72734e-11,15.2,53.30000000000001
-18.9,33.3,527296.2,7.82748440761111,2.02704e-11,14.8,46.900000000000034
-18.9,33.4,527296.0,7.88968165141777,1.91419e-11,14.7,46.10000000000002
-18.9,33.4,527296.0,7.76265372499292,2.15177e-11,14.7,45.900000000000034
-18.9,33.4,527295.8,7.87349598932334,1.94294e-11,14.7,45.19999999999999
-18.9,33.5,527295.7,7.75868150709151,2.15966e-11,14.6,45.0
-18.9,33.5,527295.5,7.827247483666,2.02749e-11,14.6,44.30000000000001
-18.9,33.5,527295.4,7.70302611291496,2.27325e-11,14.6,44.0
-18.9,33.6,527294.8,7.67200528435797,2.33913e-11,14.5,42.60000000000002
-18.9,33.7,527291.8,7.62729422561498,2.43747e-11,14.1,37.4
-18.9,33.7,527291.4,7.61393496450634,2.46765e-11,14.1,36.8
-18.9,33.7,527290.9,7.623191407153,2.4467e-11,14.1,36.199999999999996
-18.9,33.6,527289.1,7.55288606851456,2.61037e-11,13.9,34.0
-18.8,33.1,527280.9,7.43427300137637,2.91171e-11,13.4,26.7
-18.8,33.1,527280.6,7.32607614167934,3.21682e-11,13.4,26.5
-18.8,33.0,527279.7,7.40113674107342,3.00194e-11,13.3,25.799999999999997
-18.8,33.0,527279.4,7.32145016997881,3.23056e-11,13.3,25.5
-18.8,32.9,527278.4,7.28774681517355,3.33241e-11,13.3,24.799999999999997
-18.8,32.9,527277.9,7.28333565043438,3.34598e-11,13.3,24.599999999999998
-18.8,32.7,527276.1,7.31162430243773,3.25993e-11,13.2,23.299999999999997
-18.8,32.6,527274.8,7.33843063579654,3.18043e-11,13.1,22.5
-18.8,32.6,527274.4,7.20806776002695,3.58617e-11,13.1,22.2
-18.8,32.5,527273.3,7.32879261406907,3.20878e-11,13.0,21.599999999999998
-18.8,32.4,527272.8,7.19531311692539,3.62854e-11,13.0,21.299999999999997
-18.8,32.3,527271.5,7.29137588368727,3.32129e-11,13.0,20.5
-18.8,32.2,527270.5,7.26028908360314,3.41776e-11,12.9,19.9
-18.8,32.1,527269.4,7.23086415472257,3.51166e-11,12.9,19.299999999999997
-18.8,32.0,527268.6,7.22994125087348,3.51464e-11,12.8,18.9
-18.8,31.9,527267.8,7.1959857709823,3.6263e-11,12.8,18.4
-18.8,31.9,527266.8,7.19115526551938,3.64247e-11,12.8,17.9
-18.8,31.8,527265.8,7.19151504847636,3.64126e-11,12.7,17.4
-18.8,31.7,527264.9,7.18646982376752,3.65822e-11,12.7,17.0
-18.8,31.6,527263.9,7.15417619562265,3.76866e-11,12.7,16.5
-18.8,31.5,527263.0,7.14366802921512,3.80531e-11,12.6,16.0
-18.8,31.4,527262.1,7.17314089068785,3.7034e-11,12.6,15.600000000000001
-18.8,31.3,527261.1,7.12281896618621,3.87909e-11,12.5,15.100000000000001
-18.8,31.2,527260.0,7.14183686219325,3.81174e-11,12.5,14.7
-18.8,31.1,527258.9,7.12118551287479,3.88493e-11,12.5,14.100000000000001
-18.7,29.0,527238.5,6.44657615881287,7.23148e-11,11.8,6.399999999999999
-18.7,28.7,527235.7,6.68908648920477,5.78393e-11,11.7,5.5
-18.7,28.5,527233.8,6.8158994552615,5.14633e-11,11.7,5.0
-18.7,28.5,527233.0,6.68900136377769,5.78439e-11,11.6,4.799999999999997
-18.7,28.3,527231.1,6.7924094907217,5.25889e-11,11.6,4.200000000000003
-18.7,28.1,527229.4,6.79905070585666,5.22682e-11,11.6,3.8000000000000043
-18.7,28.0,527228.1,6.74355240875027,5.50094e-11,11.5,3.3999999999999986
-18.7,27.8,527226.5,6.70103060551832,5.72065e-11,11.5,3.0
-18.7,27.7,527225.0,6.70102849378635,5.72066e-11,11.4,2.6000000000000014
-18.7,27.6,527223.6,6.61885402194462,6.17044e-11,11.4,2.200000000000003
-18.7,27.4,527221.8,6.5954733545426,6.30476e-11,11.3,1.8000000000000043
-18.7,27.3,527220.3,6.34561503277015,7.93619e-11,11.3,1.3999999999999986
-18.7,27.1,527218.6,6.31569382085377,8.15794e-11,11.3,1.0
-18.7,27.0,527217.3,6.31648428974567,8.152e-11,11.2,0.7000000000000028
-18.7,26.9,527215.8,5.86672465611407,1.233582e-10,11.2,0.30000000000000426
-18.7,26.7,527214.4,5.30574656811287,2.068042e-10,11.2,0.0
-18.7,26.6,527212.9,4.86160381492917,3.113268e-10,11.1,0.29999999999999716
-18.7,26.5,527211.3,5.79218250465299,1.32125e-10,11.1,0.6999999999999957
-18.7,25.4,527199.0,6.77079120176881,5.36465e-11,10.8,3.1999999999999957
-18.7,25.4,527198.2,6.63482318521768,6.08035e-11,10.8,3.3999999999999986
-18.7,25.1,527195.1,6.62907719062569,6.11261e-11,10.7,3.8999999999999986
-18.7,24.9,527192.6,6.80526592106894,5.19698e-11,10.7,4.399999999999999
-18.7,24.8,527191.7,6.66297241620085,5.92473e-11,10.6,4.5
-18.7,24.6,527189.1,6.78194155903755,5.30984e-11,10.6,5.0
-18.7,24.5,527187.7,6.66453323483339,5.91622e-11,10.5,5.199999999999996
-18.7,24.4,527185.2,6.78760345020004,5.28222e-11,10.5,5.600000000000001
-18.7,24.3,527184.0,6.69035461853261,5.77718e-11,10.5,5.799999999999997
-18.7,24.1,527181.4,6.78612305986897,5.28943e-11,10.4,6.199999999999996
-18.7,24.0,527180.3,6.62400645181042,6.14123e-11,10.4,6.299999999999997
-18.7,23.8,527177.6,6.76345345999343,5.40103e-11,10.3,6.699999999999996
-18.7,23.6,527175.6,6.79934768506067,5.22539e-11,10.3,7.099999999999994
-18.7,23.5,527173.5,6.7426079453819,5.50573e-11,10.3,7.399999999999999
-18.7,23.4,527171.6,6.75107029953477,5.46298e-11,10.2,7.599999999999994
-18.6,23.3,527169.9,6.74534812072508,5.49185e-11,10.2,7.899999999999999
-18.6,23.1,527167.9,6.81023718905163,5.17324e-11,10.1,8.199999999999996
-18.6,23.0,527165.8,6.75229872446616,5.4568e-11,10.1,8.399999999999999
-18.6,22.8,527163.5,6.75420805269987,5.44721e-11,10.1,8.799999999999997
-18.6,22.7,527161.8,6.77990830371733,5.31979e-11,10.0,9.0
-18.6,22.6,527159.8,6.70822360180747,5.68288e-11,10.0,9.199999999999996
-18.6,22.4,527157.8,6.72096805349553,5.61656e-11,10.0,9.5
-18.6,22.3,527155.8,6.75516218139385,5.44243e-11,9.9,9.699999999999996
-18.6,22.2,527153.8,6.76686775101245,5.38407e-11,9.9,10.0
-18.6,22.1,527151.8,6.84836027934769,4.99475e-11,9.8,10.199999999999996
-18.6,21.2,527137.3,7.17270883169239,3.70488e-11,9.6,11.899999999999999
-18.6,21.1,527136.4,6.50718915856693,6.83884e-11,9.6,12.0
-18.6,21.0,527133.9,7.2475504770321,3.4581e-11,9.5,12.199999999999996
-18.6,20.9,527132.8,6.45249926989767,7.19214e-11,9.5,12.399999999999999
-18.6,20.8,527130.1,7.26742903298165,3.39536e-11,9.5,12.599999999999994
-18.6,20.7,527129.0,6.40584650800493,7.50791e-11,9.5,12.699999999999996
-18.6,20.5,527125.8,7.33988088162286,3.17618e-11,9.4,13.099999999999994
-18.6,20.5,527124.6,6.32592849876247,8.0814e-11,9.4,13.199999999999996
-18.6,20.3,527121.3,7.43532535656166,2.90889e-11,9.3,13.5
-18.6,20.2,527120.1,6.23467024985515,8.79002e-11,9.3,13.5
-18.6,20.0,527116.6,7.47407969817595,2.80689e-11,9.2,13.900000000000006
-12.1,26.8,527116.6,8.63405610481939,9.6435e-12,9.2,67.79999999999995
-12.1,27.1,527110.0,8.57733801963868,1.01606e-11,9.1,66.69999999999999
-12.1,27.7,527097.0,8.55022675024174,1.04175e-11,8.9,64.60000000000002
-12.1,27.9,527091.7,8.4893172965186,1.10187e-11,8.9,63.69999999999999
-12.1,28.1,527086.4,8.4207893498029,1.17366e-11,8.8,62.80000000000001
-12.1,28.2,527083.9,8.38834946893703,1.20925e-11,8.7,62.39999999999998
-12.1,28.4,527077.9,8.3330317570206,1.27246e-11,8.6,61.39999999999998
-12.1,28.5,527074.8,8.37554900498816,1.22359e-11,8.6,60.89999999999998
-12.1,28.7,527071.0,8.34239007352052,1.26154e-11,8.5,60.19999999999999
-12.1,28.7,527068.5,8.36049497786056,1.24068e-11,8.5,59.80000000000001
-12.1,28.8,527066.5,8.40208604141193,1.19405e-11,8.5,59.5
-12.1,28.9,527064.2,8.29350995589499,1.31963e-11,8.4,59.10000000000002
-12.0,29.0,527061.4,8.29144489333046,1.32214e-11,8.4,58.60000000000002
-12.0,29.0,527058.9,8.2881574641391,1.32615e-11,8.4,58.19999999999999
-12.0,29.1,527056.8,8.26127380724742,1.3594e-11,8.3,57.80000000000001
-12.0,29.4,527046.9,8.2821191570142,1.33355e-11,8.2,56.19999999999999
-12.0,29.5,527042.7,8.19459100614439,1.44551e-11,8.1,55.5
-12.0,29.6,527038.5,8.18992679245271,1.45173e-11,8.1,54.69999999999999
-12.0,29.7,527032.9,8.13089691782644,1.53284e-11,8.0,53.80000000000001
-27.7,25.6,527254.5,5.93731544547215,1.155931e-10,20.0,10.899999999999999
-27.7,25.5,527255.1,5.91835148035902,1.176298e-10,20.0,10.2
-27.7,25.4,527255.6,5.85551615895186,1.246383e-10,19.9,9.5
-27.7,25.3,527256.1,5.77058658992849,1.347793e-10,19.9,8.899999999999999
-27.7,25.0,527257.0,5.65533004454817,1.498739e-10,19.8,7.300000000000001
-27.6,23.3,527257.7,5.56893462877701,1.622872e-10,19.1,1.1999999999999993
-27.6,23.1,527257.4,5.72040674501895,1.411547e-10,19.1,1.8999999999999986
-27.6,22.9,527257.1,5.89650709690046,1.200204e-10,19.0,2.5
-27.6,22.7,527256.6,5.93738805246299,1.155853e-10,19.0,3.200000000000003
-27.6,22.6,527256.3,5.95095890417992,1.141496e-10,18.9,3.6000000000000014
-27.6,22.5,527256.1,6.0765747205285,1.016782e-10,18.9,4.0
-27.6,22.5,527255.8,6.10482786422223,9.90665e-11,18.9,4.300000000000001
-27.6,22.4,527255.5,6.14054134509872,9.58609e-11,18.9,4.600000000000001
-27.6,22.3,527255.3,6.14949206143181,9.50738e-11,18.8,4.900000000000002
-27.6,22.2,527254.9,6.1787557458714,9.25456e-11,18.8,5.300000000000001
-27.6,22.1,527254.5,6.24816560187789,8.68144e-11,18.8,5.600000000000001
-27.6,22.0,527254.2,6.25250416958762,8.64682e-11,18.8,5.900000000000002
-27.6,21.9,527253.8,6.27664536989676,8.45668e-11,18.7,6.300000000000001
-27.6,21.8,527253.4,6.37214264868523,7.74463e-11,18.7,6.600000000000001
-27.6,21.7,527253.0,6.40388807361319,7.52147e-11,18.7,7.0
-27.6,21.6,527252.6,6.46459659943567,7.11245e-11,18.6,7.200000000000003
-27.6,21.5,527252.3,6.47922145829088,7.01729e-11,18.6,7.5
-27.6,21.3,527251.2,6.59395061090861,6.31361e-11,18.6,8.200000000000003
-27.6,21.2,527251.1,6.22084124980535,8.90269e-11,18.5,8.3
-27.6,21.1,527250.5,6.67281426021562,5.87127e-11,18.5,8.700000000000003
-27.6,21.1,527250.3,6.23331064962367,8.80103e-11,18.5,8.8
-27.6,20.9,527249.4,6.70289884814956,5.71082e-11,18.4,9.399999999999999
-27.6,20.9,527249.1,6.34731192377343,7.92379e-11,18.4,9.5
-27.6,20.8,527248.5,6.79028155622504,5.2692e-11,18.4,9.800000000000004
-27.6,20.6,527247.6,6.87477285082531,4.87471e-11,18.4,10.200000000000003
-27.6,20.5,527247.2,6.43459008494767,7.31176e-11,18.3,10.399999999999999
-27.6,20.4,527246.5,6.88453354649645,4.83108e-11,18.3,10.799999999999997
-27.6,20.3,527245.7,6.48916318269508,6.95333e-11,18.3,11.100000000000001
-27.6,20.1,527244.4,6.95317528590205,4.53511e-11,18.2,11.700000000000003
-16.1,24.3,526244.8,6.89885683669247,4.76777e-11,8.3,17.6
-16.1,24.0,526234.6,6.92665795947154,4.64723e-11,8.2,18.199999999999996
-16.1,23.7,526224.3,6.91516876155728,4.69667e-11,8.2,18.799999999999997
-16.1,23.4,526213.6,7.01471430642592,4.28521e-11,8.1,19.299999999999997
-16.1,23.1,526204.0,7.03858468808058,4.19202e-11,8.0,19.800000000000004
-16.1,23.1,526204.0,7.09821466961323,3.968e-11,8.0,19.800000000000004
-16.1,22.9,526195.9,7.13280845803199,3.84356e-11,8.0,20.199999999999996
-16.1,22.9,526195.9,7.17766350029386,3.68801e-11,8.0,20.199999999999996
-16.1,22.7,526190.2,7.25826816656049,3.42413e-11,7.9,20.499999999999993
-16.1,22.7,526190.2,7.31348977013981,3.25433e-11,7.9,20.499999999999993
-16.1,22.6,526185.4,7.25244015666698,3.44256e-11,7.9,20.800000000000004
-16.1,22.6,526185.4,7.28922687006485,3.32787e-11,7.9,20.800000000000004
-16.1,22.5,526180.7,7.26365405515341,3.40719e-11,7.9,20.999999999999993
-16.1,22.5,526180.7,7.29533701894385,3.3092e-11,7.9,20.999999999999993
-16.1,22.3,526175.9,7.33382459570991,3.19395e-11,7.9,21.199999999999996
-16.1,22.2,526170.3,7.3441988856212,3.16357e-11,7.8,21.499999999999993
-16.1,22.2,526170.3,7.36462974428969,3.1046e-11,7.8,21.499999999999993
-16.1,22.1,526165.5,7.32906576768889,3.20798e-11,7.8,21.699999999999996
-16.1,22.1,526165.5,7.38033456553762,3.06002e-11,7.8,21.699999999999996
-16.1,21.9,526160.8,7.24207106201858,3.47559e-11,7.8,21.999999999999993
-16.1,21.9,526160.8,7.26050220669965,3.41709e-11,7.8,21.999999999999993
-16.1,21.8,526156.5,7.23824873407075,3.48785e-11,7.7,22.199999999999996
-16.1,21.7,526151.8,7.26247395241305,3.41089e-11,7.7,22.4
-16.1,21.7,526151.8,7.25558505601704,3.4326e-11,7.7,22.4
-16.1,21.6,526147.0,7.2248798550194,3.53106e-11,7.7,22.6
-16.1,21.6,526147.0,7.20831710706868,3.58534e-11,7.7,22.6
-16.1,21.4,526142.8,7.13041943025164,3.85203e-11,7.7,22.800000000000004
-16.1,21.4,526142.8,7.1310419948276,3.84982e-11,7.7,22.800000000000004
-16.1,21.3,526138.4,7.16447699743804,3.73308e-11,7.6,22.999999999999993
-16.1,21.3,526138.4,7.16575771829453,3.72867e-11,7.6,22.999999999999993
-16.1,21.2,526133.5,7.13236886862218,3.84512e-11,7.6,23.199999999999996
-16.1,20.8,526120.0,6.98298393413182,4.41229e-11,7.5,23.800000000000004
-16.1,20.6,526110.6,6.89939862984137,4.76539e-11,7.5,24.199999999999996
-16.1,20.4,526104.4,6.84495704828183,5.01043e-11,7.4,24.299999999999997
-16.1,20.2,526093.9,6.82229116439989,5.11613e-11,7.4,24.799999999999997
-16.2,20.0,525409.5,8.01090854358121,1.71196e-11,19.4,109.80000000000001
-16.2,20.1,525415.6,7.92672611761308,1.84998e-11,19.3,109.5
-16.2,20.6,525442.8,8.13668308969521,1.5247e-11,19.0,108.19999999999999
-16.2,20.8,525453.6,8.16955388501867,1.47923e-11,18.9,107.69999999999999
-16.2,21.0,525471.6,8.1327613846469,1.53021e-11,18.8,106.80000000000001
-16.2,21.4,525495.7,8.18931354738356,1.45255e-11,18.5,105.59999999999997
-16.2,21.5,525500.5,8.22507371137271,1.40549e-11,18.5,105.39999999999998
-16.1,21.9,525522.6,8.23009177340395,1.39901e-11,18.3,104.19999999999999
-16.1,22.0,525532.0,8.07344087654768,1.61615e-11,18.2,103.80000000000001
-16.1,22.4,525554.9,8.26944544761785,1.34921e-11,18.0,102.5
-16.1,22.7,525578.0,8.33868947047085,1.26585e-11,17.8,101.19999999999999
-16.1,23.5,525629.5,7.95249138739187,1.80659e-11,17.3,98.30000000000001
-16.1,23.6,525640.8,7.98844016719276,1.74776e-11,17.1,97.69999999999999
-16.1,23.7,525647.0,8.03059310803826,1.6812e-11,17.1,97.30000000000001
-16.1,23.8,525652.4,8.08234959915885,1.60294e-11,17.0,97.0
-16.1,23.9,525659.6,8.0225270198599,1.69374e-11,17.0,96.5
-16.0,24.8,525735.1,8.03296442252745,1.67753e-11,16.2,91.60000000000002
-16.0,24.9,525740.3,8.08700049204782,1.59609e-11,16.2,91.30000000000001
-16.0,25.0,525747.9,7.97874512716062,1.76343e-11,16.1,90.80000000000001
-16.0,25.1,525753.8,8.01870146659542,1.69972e-11,16.0,90.40000000000003
-16.0,25.1,525759.5,8.05321351675923,1.64654e-11,16.0,90.0
-19.9,20.9,533234.0,8.63541269073249,9.6314e-12,16.8,72.69999999999999
-19.9,21.2,533213.7,8.4585429309197,1.13355e-11,16.9,73.1
-19.9,21.5,533198.3,8.66743630313972,9.3515e-12,17.0,73.4
-19.9,21.8,533178.5,8.6382550997721,9.6062e-12,17.1,73.80000000000001
-19.9,22.0,533161.7,8.49076098901787,1.1004e-11,17.1,74.1
-19.9,22.3,533142.9,8.61375799401042,9.8255e-12,17.2,74.5
-20.0,24.6,533004.0,8.31695694956695,1.29144e-11,17.9,77.69999999999999
-20.0,24.8,532992.0,8.44328109196398,1.14959e-11,18.0,77.9
-20.0,25.1,532978.9,8.37280058559998,1.22669e-11,18.1,78.30000000000001
-20.0,25.3,532968.1,8.41888746234062,1.17571e-11,18.1,78.5
-20.0,25.5,532956.3,8.31669458472718,1.29175e-11,18.2,78.80000000000001
-20.0,25.7,532940.1,8.37451487324258,1.22476e-11,18.3,79.19999999999999
-20.0,27.6,532836.9,8.09818351890273,1.57973e-11,18.8,81.89999999999998
-20.0,27.8,532824.5,8.09734946095625,1.58095e-11,18.8,82.29999999999998
-20.0,28.0,532810.8,8.01842063517538,1.70016e-11,18.9,82.69999999999999
-20.0,28.3,532797.4,7.99102118154257,1.74361e-11,19.0,83.09999999999997
-20.0,28.5,532782.5,8.00552793787173,1.72046e-11,19.0,83.49999999999997
-20.0,28.8,532769.1,8.04244854131926,1.66294e-11,19.1,83.89999999999998
-20.0,29.0,532757.7,7.89946103525506,1.89702e-11,19.1,84.29999999999998
-20.1,29.3,532740.0,7.84967294905194,1.98604e-11,19.2,84.89999999999998
-20.1,29.6,532721.3,7.75880304778881,2.15941e-11,19.3,85.39999999999998
-20.1,29.9,532706.9,7.7071760252804,2.26458e-11,19.4,85.89999999999998
-20.1,30.8,532656.0,7.70710020507563,2.26473e-11,19.6,87.59999999999997
-20.1,31.1,532640.0,7.6880338223055,2.30486e-11,19.7,88.19999999999999
-20.1,31.4,532624.2,7.60679918493075,2.48392e-11,19.8,88.79999999999998
-20.1,31.7,532608.3,7.47729097491179,2.7986e-11,19.8,89.29999999999998
-20.1,33.0,532537.1,7.22991151093555,3.51474e-11,20.2,91.99999999999997
-20.1,33.4,532513.2,7.19822114190786,3.61884e-11,20.3,92.99999999999997
-20.1,33.8,532494.0,7.14563421219232,3.79843e-11,20.4,93.79999999999998
-20.1,33.8,532489.3,7.18405025055861,3.66638e-11,20.4,93.89999999999998
-20.1,34.0,532479.2,7.14119454075758,3.81399e-11,20.4,94.39999999999998
-20.1,34.3,532462.3,7.16448631450343,3.73304e-11,20.5,95.09999999999997
-20.1,34.6,532447.6,7.1164433950007,3.90194e-11,20.6,95.69999999999999
-17.3,36.9,526390.0,6.37136646734693,7.75017e-11,19.9,117.39999999999999
-17.2,36.8,526397.8,6.39974129728949,7.55025e-11,19.8,116.50000000000001
-17.2,36.7,526404.2,6.40694297400887,7.50033e-11,19.7,115.7
-17.2,34.4,526504.9,6.8643175765874,4.92188e-11,18.7,104.1
-17.2,34.2,526512.2,6.89426962844604,4.78795e-11,18.7,103.29999999999998
-17.2,34.0,526519.3,6.93526490191309,4.61054e-11,18.6,102.5
-17.2,32.3,526572.0,7.18882888981677,3.65028e-11,18.0,97.19999999999999
-17.2,31.9,526584.8,7.61539599153979,2.46433e-11,17.9,95.9
-17.2,31.7,526590.8,7.59979222176775,2.5e-11,17.8,95.4
-17.2,29.3,526655.2,7.74761751349716,2.18178e-11,17.1,89.5
-17.2,29.1,526661.1,7.87244999904246,1.94481e-11,17.1,89.1
-17.2,28.7,526672.9,8.14623114762901,1.51135e-11,16.9,88.1
-17.2,28.5,526678.2,8.05533908199575,1.64332e-11,16.9,87.7
-17.2,28.2,526683.9,8.23626808622876,1.39107e-11,16.8,87.2
-17.2,26.4,526730.7,8.36878941099345,1.23123e-11,16.3,83.5
-17.1,26.2,526736.7,8.52656687129176,1.06471e-11,16.2,83.1
-17.1,26.0,526742.4,8.5875287023131,1.00657e-11,16.1,82.69999999999999
-17.1,25.8,526747.8,8.33965808818301,1.26472e-11,16.1,82.30000000000001
-17.1,25.5,526754.1,8.61270980835085,9.8349e-12,16.0,81.9
-17.1,25.3,526759.6,8.52635398035561,1.06491e-11,15.9,81.5
-17.1,23.7,526802.1,8.83388942242945,8.0223e-12,15.4,78.69999999999999
-17.1,23.2,526813.3,8.83327904942962,8.0268e-12,15.3,78.0
-17.1,23.0,526818.0,8.9808655446975,7.0066e-12,15.2,77.69999999999999
-17.1,22.8,526822.7,8.88037260936836,7.6861e-12,15.2,77.4
-17.1,22.6,526827.8,8.84857678170375,7.9145e-12,15.1,77.0
-17.1,21.0,526869.4,9.09672220667084,6.2975e-12,14.5,74.6
-17.1,20.8,526874.4,9.23093627675302,5.5652e-12,14.5,74.3
-17.1,20.6,526879.4,9.45189398185466,4.5404e-12,14.4,74.0
-17.1,20.5,526884.1,9.0043296034907,6.8568e-12,14.3,73.7
-17.1,20.2,526890.1,9.22462674327603,5.5976e-12,14.3,73.39999999999999
-17.1,20.0,526894.9,9.38710459598735,4.8196e-12,14.2,73.2
-15.5,20.6,534080.6,8.83824597374619,7.9902e-12,10.3,58.80000000000001
-15.5,20.9,534064.4,8.91300603521519,7.4585e-12,10.4,59.0
-15.5,21.3,534048.2,8.81111790233009,8.1923e-12,10.5,59.30000000000001
-15.5,21.6,534032.2,8.75405554984419,8.6344e-12,10.6,59.5
-15.5,22.4,534000.2,8.73959394152944,8.7502e-12,10.8,60.0
-15.5,23.3,533961.9,8.66183612409014,9.3999e-12,11.0,60.599999999999994
-15.5,23.6,533945.7,8.69328353062611,9.1315e-12,11.1,60.900000000000006
-15.5,24.0,533929.3,8.622517887968,9.7465e-12,11.2,61.19999999999999
-15.5,24.4,533912.7,8.68113634415644,9.2342e-12,11.3,61.39999999999998
-15.6,24.9,533894.5,8.59669439467254,9.9811e-12,11.5,61.69999999999999
-15.6,25.3,533877.4,8.47718691333509,1.11425e-11,11.6,61.99999999999997
-15.6,26.7,533821.9,8.40818530787586,1.18736e-11,11.9,63.099999999999966
-15.6,27.2,533803.8,8.39634775770415,1.20038e-11,12.0,63.39999999999998
-14.0,20.2,533751.0,9.06234487154066,6.5001e-12,11.6,77.70000000000002
-14.0,21.8,533655.8,8.81273747385392,8.1801e-12,12.2,80.10000000000002
-14.0,22.0,533644.0,8.78041545644317,8.4273e-12,12.2,80.4
-14.0,22.2,533629.4,8.8131377188282,8.1771e-12,12.3,80.80000000000001
-14.1,25.6,533432.1,8.3195125895207,1.2884e-11,13.4,86.80000000000001
-14.1,25.9,533417.4,8.39174165871903,1.20548e-11,13.5,87.30000000000001
-14.1,26.2,533400.9,8.14089783792344,1.51879e-11,13.6,87.9
-14.1,28.2,533282.8,7.77833301363982,2.12092e-11,14.3,92.19999999999999
-14.1,28.5,533269.5,7.68404088121931,2.31335e-11,14.3,92.80000000000001
-14.1,28.7,533253.8,7.76571043365002,2.14572e-11,14.4,93.4
-14.2,29.3,533220.3,7.92218738899621,1.85773e-11,14.6,94.69999999999999
-14.5,36.4,532341.4,6.33198034641547,8.03648e-11,18.8,142.20000000000002
-14.5,36.3,532320.8,6.34220602123581,7.96114e-11,18.9,143.4
-14.5,36.2,532303.1,6.26879366085391,8.51805e-11,19.0,144.4
-14.5,36.1,532284.5,6.28686592470143,8.37744e-11,19.1,145.4
-14.5,36.0,532267.6,6.24287263377446,8.72386e-11,19.1,146.3
-14.5,34.9,532131.1,5.98672071217528,1.10451e-10,19.7,153.60000000000002
-14.5,34.7,532113.0,5.89029837036544,1.207087e-10,19.8,154.5
-14.5,34.5,532095.7,5.84705128216301,1.256138e-10,19.9,155.3
-14.5,34.3,532078.5,5.8053374684887,1.305338e-10,20.0,156.1
-14.5,34.1,532052.5,5.75225911892694,1.370738e-10,20.1,157.29999999999998
-14.6,33.8,532031.8,5.78229437370575,1.333338e-10,20.2,158.29999999999998
-14.6,31.9,531872.3,5.51190366699937,1.710395e-10,20.9,165.29999999999998
-14.6,31.6,531854.6,5.44037819020935,1.826866e-10,20.9,166.0
-14.6,31.4,531835.7,5.46019839923188,1.793819e-10,21.0,166.7
-14.6,31.1,531813.9,5.48209120415774,1.758011e-10,21.1,167.6
-14.6,30.8,531795.3,5.45034862701611,1.810167e-10,21.2,168.29999999999998
-22.8,21.8,532975.8,8.42298369511746,1.17129e-11,18.9,66.69999999999999
-22.8,22.0,532962.9,8.41001305387941,1.18536e-11,19.0,66.9
-22.8,22.2,532948.8,8.33221965066668,1.27341e-11,19.1,67.1
